opportunity_id,account_id,product_id,agent_id,deal_stage,engage_date,close_date,close_value,expected_value,win_probability,deal_source,discount_pct
UYP3NNU6,ACC034,PRD001,AGT032,Won,19-12-2016,16-03-2017,441,550,1,Inbound,0.15
S1V8684Y,ACC023,PRD006,AGT007,Lost,19-12-2016,12-03-2017,6.94,0,0,Outbound,0.18
MOPWEMB5,ACC035,PRD002,AGT024,Won,19-12-2016,16-03-2017,4907,4821,1,Outbound,0.24
L62MDI48,ACC039,PRD004,AGT001,Lost,20-12-2016,01-03-2017,3.89,0,0,Referral,0.1
3EL8D4WO,ACC011,PRD004,AGT010,Won,20-12-2016,25-03-2017,3269,3393,1,Event,0.15
VOAN1NXG,ACC043,PRD001,AGT020,Won,20-12-2016,12-03-2017,579,550,1,Event,0.07
ALW92XQL,ACC039,PRD001,AGT008,Lost,20-12-2016,25-03-2017,5.62,0,0,Referral,0.11
TJ6ZA1M3,ACC014,PRD001,AGT031,Lost,20-12-2016,07-03-2017,7.15,0,0,Outbound,0.12
FKAFO8O9,ACC077,PRD003,AGT031,Won,20-12-2016,31-03-2017,51,55,1,Outbound,0.02
1XBC7M9F,ACC022,PRD003,AGT027,Won,20-12-2016,08-03-2017,64,55,1,Partner,0.12
8IXBS90G,ACC020,PRD003,AGT014,Won,20-12-2016,08-03-2017,60,55,1,Referral,0.11
2X45BEOS,ACC026,PRD006,AGT019,Won,21-12-2016,27-03-2017,1186,1096,1,Inbound,0.18
EQ8X0QTL,ACC080,PRD004,AGT013,Won,21-12-2016,09-03-2017,3577,3393,1,Event,0.16
5QD53WHF,ACC018,PRD006,AGT018,Won,21-12-2016,07-03-2017,1020,1096,1,Partner,0.05
K5CWSFCW,ACC006,PRD002,AGT028,Engaging,21-12-2016,,,2651.55,0.55,Event,
79EABK3X,ACC083,PRD003,AGT026,Won,21-12-2016,23-03-2017,53,55,1,Referral,0.06
2DKO9X1T,ACC060,PRD001,AGT006,Lost,21-12-2016,10-03-2017,3.6,0,0,Referral,0.04
IBDEQVBN,ACC022,PRD001,AGT031,Lost,21-12-2016,28-03-2017,2.08,0,0,Outbound,0.16
QZ3VV4C1,ACC070,PRD002,AGT031,Won,21-12-2016,08-03-2017,4719,4821,1,Event,0.25
62AK8UWX,ACC011,PRD001,AGT005,Won,21-12-2016,22-03-2017,546,550,1,Partner,0.16
5QM4ORNT,ACC016,PRD006,AGT009,Won,21-12-2016,21-03-2017,1212,1096,1,Inbound,0.15
S91N9YBL,ACC070,PRD001,AGT024,Lost,21-12-2016,08-03-2017,4.63,0,0,Outbound,0.08
44H0FJMH,ACC004,PRD005,AGT001,Lost,22-12-2016,27-03-2017,8.44,0,0,Partner,0.23
N5AZLQZR,ACC019,PRD005,AGT008,Won,22-12-2016,14-03-2017,5533,5482,1,Event,0.24
4T295XQL,ACC024,PRD004,AGT032,Won,22-12-2016,01-03-2017,3295,3393,1,Inbound,0.12
YFS5KLJJ,ACC024,PRD003,AGT025,Won,22-12-2016,31-03-2017,45,55,1,Referral,0.07
S8GLKDB9,ACC005,PRD003,AGT012,Won,22-12-2016,04-03-2017,56,55,1,Outbound,0.19
SQLYCFGV,ACC053,PRD002,AGT033,Engaging,22-12-2016,,,2651.55,0.55,Event,
IE7VQ5BA,ACC023,PRD006,AGT018,Engaging,23-12-2016,,,876.8,0.8,Partner,
01QKN578,ACC025,PRD002,AGT010,Won,23-12-2016,20-03-2017,4247,4821,1,Outbound,0.03
M0JKP0HT,ACC039,PRD004,AGT008,Won,23-12-2016,13-03-2017,3440,3393,1,Outbound,0.24
ZC3KKSUK,ACC054,PRD002,AGT030,Won,23-12-2016,02-03-2017,5040,4821,1,Inbound,0.25
3X8VLQ5G,ACC009,PRD001,AGT006,Won,23-12-2016,12-03-2017,469,550,1,Inbound,0.23
EZLXL6GL,ACC039,PRD003,AGT005,Won,23-12-2016,07-03-2017,58,55,1,Partner,0.12
R8PEL8V8,ACC039,PRD004,AGT002,Won,24-12-2016,16-03-2017,2955,3393,1,Partner,0.06
L1R32S8H,ACC012,PRD005,AGT013,Won,24-12-2016,26-03-2017,5228,5482,1,Event,0.15
J7N8J8NM,ACC072,PRD004,AGT010,Won,24-12-2016,14-03-2017,3358,3393,1,Event,0.1
TO7PGVP1,ACC033,PRD005,AGT028,Lost,24-12-2016,29-03-2017,6.99,0,0,Referral,0.05
A051G1B4,ACC011,PRD001,AGT006,Won,24-12-2016,31-03-2017,517,550,1,Partner,0.11
NMDMM5YJ,ACC019,PRD001,AGT005,Won,24-12-2016,03-03-2017,615,550,1,Event,0.17
LWPJEV3U,ACC016,PRD001,AGT009,Lost,24-12-2016,10-03-2017,1.84,0,0,Partner,0.02
I93ZFHEM,ACC012,PRD003,AGT003,Won,24-12-2016,08-03-2017,62,55,1,Inbound,0.08
B2VJCVBB,ACC039,PRD005,AGT010,Won,25-12-2016,13-03-2017,4711,5482,1,Outbound,0
F90O03ZH,ACC043,PRD002,AGT020,Lost,25-12-2016,23-03-2017,9.12,0,0,Inbound,0.19
PC78RLUX,ACC080,PRD001,AGT015,Won,25-12-2016,30-03-2017,510,550,1,Event,0.16
X6GL64T5,ACC076,PRD002,AGT008,Won,25-12-2016,25-03-2017,4891,4821,1,Referral,0.02
OWM3BPGW,ACC033,PRD006,AGT026,Won,25-12-2016,17-03-2017,926,1096,1,Inbound,0.24
RP5PS9A5,ACC003,PRD003,AGT004,Won,25-12-2016,10-03-2017,56,55,1,Referral,0.01
AI76U58A,ACC073,PRD001,AGT034,Engaging,25-12-2016,,,379.5,0.69,Referral,
F2PW7WP2,ACC052,PRD003,AGT012,Won,25-12-2016,05-03-2017,47,55,1,Inbound,0.2
GK8YD2XW,ACC057,PRD001,AGT010,Lost,26-12-2016,23-03-2017,9.97,0,0,Referral,0.01
U4LRR9E9,ACC050,PRD005,AGT030,Won,26-12-2016,10-03-2017,6490,5482,1,Outbound,0.23
B00UMAV4,ACC030,PRD004,AGT032,Engaging,26-12-2016,,,2409.03,0.71,Partner,
9N55D1AH,ACC073,PRD004,AGT009,Won,26-12-2016,02-03-2017,3841,3393,1,Partner,0.12
WI4PODA2,ACC022,PRD005,AGT031,Won,27-12-2016,15-03-2017,5256,5482,1,Referral,0.14
VF1V41RI,ACC042,PRD003,AGT027,Lost,27-12-2016,28-03-2017,5.73,0,0,Partner,0.1
1B4L7TNG,ACC065,PRD004,AGT027,Lost,27-12-2016,25-03-2017,6.26,0,0,Outbound,0.19
MZAN11FT,ACC013,PRD001,AGT001,Won,28-12-2016,01-03-2017,625,550,1,Inbound,0.1
0IO00FNS,ACC076,PRD002,AGT010,Lost,28-12-2016,16-03-2017,9.15,0,0,Partner,0.03
8S6TNXYB,ACC013,PRD002,AGT010,Won,28-12-2016,22-03-2017,3952,4821,1,Referral,0.03
MOLGOSGE,ACC044,PRD005,AGT031,Won,28-12-2016,13-03-2017,5515,5482,1,Inbound,0.01
FA1VHZSV,ACC075,PRD003,AGT021,Won,28-12-2016,16-03-2017,57,55,1,Inbound,0.14
PXQEX039,ACC045,PRD003,AGT003,Won,28-12-2016,28-03-2017,51,55,1,Inbound,0.2
RX56S6G3,ACC021,PRD004,AGT024,Won,28-12-2016,13-03-2017,3803,3393,1,Outbound,0.15
G4F8W039,ACC060,PRD005,AGT001,Won,29-12-2016,27-03-2017,5459,5482,1,Referral,0.14
4T31MWVO,ACC066,PRD004,AGT001,Won,29-12-2016,23-03-2017,4148,3393,1,Outbound,0.17
83XN082U,ACC026,PRD005,AGT013,Won,29-12-2016,23-03-2017,5002,5482,1,Event,0.09
J21W3WIW,ACC027,PRD004,AGT013,Won,29-12-2016,03-03-2017,3351,3393,1,Outbound,0.08
52UPJFYI,ACC016,PRD001,AGT008,Won,29-12-2016,19-03-2017,571,550,1,Outbound,0.18
QOL51JIB,ACC032,PRD001,AGT030,Won,29-12-2016,10-03-2017,601,550,1,Partner,0.04
93AGN8A6,ACC083,PRD001,AGT027,Won,29-12-2016,13-03-2017,576,550,1,Referral,0.15
J7UNJFJL,ACC025,PRD003,AGT007,Won,29-12-2016,03-03-2017,52,55,1,Partner,0.24
A4H5ESTU,ACC021,PRD006,AGT034,Won,29-12-2016,13-03-2017,1185,1096,1,Event,0.15
8EZ04VQB,ACC027,PRD006,AGT021,Lost,29-12-2016,28-03-2017,6.65,0,0,Inbound,0.2
4501T63I,ACC054,PRD003,AGT025,Won,29-12-2016,14-03-2017,56,55,1,Event,0.17
FPNGEJRC,ACC053,PRD003,AGT012,Won,29-12-2016,29-03-2017,54,55,1,Inbound,0.18
S33WRL0Y,ACC077,PRD002,AGT033,Won,29-12-2016,13-03-2017,4818,4821,1,Outbound,0.21
Q7IRUJK7,ACC011,PRD005,AGT001,Won,01-01-2017,01-03-2017,5087,5482,1,Event,0.06
DTZPYISJ,ACC053,PRD006,AGT018,Won,01-01-2017,19-03-2017,1116,1096,1,Outbound,0.08
Y9HWSG8Z,ACC030,PRD001,AGT010,Won,01-01-2017,20-03-2017,510,550,1,Outbound,0.06
JOQCXC9Z,ACC068,PRD001,AGT006,Won,01-01-2017,16-03-2017,565,550,1,Inbound,0.22
AP7PCLAZ,ACC024,PRD001,AGT032,Won,01-01-2017,26-03-2017,633,550,1,Inbound,0.09
BIE471SO,ACC078,PRD004,AGT021,Won,01-01-2017,29-03-2017,3962,3393,1,Inbound,0.09
UA8AWDG4,ACC079,PRD004,AGT024,Won,01-01-2017,22-03-2017,3672,3393,1,Inbound,0.22
BTT6YAVZ,ACC033,PRD006,AGT033,Engaging,01-01-2017,,,832.96,0.76,Inbound,
FZDRB789,ACC032,PRD002,AGT033,Won,01-01-2017,18-03-2017,4586,4821,1,Inbound,0.13
PC1NUL8Q,ACC036,PRD003,AGT001,Won,02-01-2017,02-03-2017,60,55,1,Referral,0.22
O7UUAK3Y,ACC015,PRD006,AGT013,Engaging,02-01-2017,,,646.64,0.59,Inbound,
F1X5ZJ7V,ACC019,PRD001,AGT006,Won,02-01-2017,04-05-2017,572,550,1,Partner,0.02
IF7MJ88P,ACC032,PRD001,AGT031,Won,02-01-2017,01-03-2017,550,550,1,Outbound,0.04
06B7XWPC,ACC065,PRD002,AGT031,Won,02-01-2017,17-03-2017,4125,4821,1,Referral,0.1
12MQ3WM8,ACC085,PRD004,AGT007,Won,02-01-2017,10-03-2017,3647,3393,1,Inbound,0.12
91M6FY8S,ACC019,PRD001,AGT005,Won,02-01-2017,21-03-2017,573,550,1,Inbound,0.24
0LNZRNEU,ACC082,PRD001,AGT012,Won,02-01-2017,29-03-2017,542,550,1,Inbound,0.24
NKOKUS7D,ACC020,PRD004,AGT019,Won,03-01-2017,12-03-2017,3479,3393,1,Inbound,0.21
NF6GCTMV,ACC026,PRD004,AGT018,Lost,03-01-2017,22-03-2017,9.79,0,0,Inbound,0.08
I4UCA7CU,ACC066,PRD006,AGT010,Won,03-01-2017,21-03-2017,1012,1096,1,Inbound,0.24
1LI7ETNZ,ACC017,PRD006,AGT030,Won,03-01-2017,06-03-2017,990,1096,1,Inbound,0.1
N36DEZBR,ACC070,PRD002,AGT030,Won,03-01-2017,18-03-2017,4374,4821,1,Outbound,0.18
77ZECYVJ,ACC024,PRD001,AGT031,Lost,03-01-2017,17-03-2017,5.32,0,0,Inbound,0
IRB461Y7,ACC077,PRD006,AGT031,Won,03-01-2017,30-03-2017,1054,1096,1,Outbound,0.04
NM2Q3CGW,ACC061,PRD003,AGT024,Won,03-01-2017,15-03-2017,55,55,1,Outbound,0.21
OEEUEIPJ,ACC026,PRD003,AGT012,Lost,03-01-2017,05-03-2017,9.96,0,0,Referral,0.16
5E14LG51,ACC040,PRD006,AGT022,Won,04-01-2017,25-03-2017,1073,1096,1,Inbound,0.09
TIAGZQ54,ACC028,PRD004,AGT002,Lost,04-01-2017,20-03-2017,5.23,0,0,Partner,0.13
CRX91A45,ACC022,PRD001,AGT031,Won,04-01-2017,16-03-2017,586,550,1,Event,0.03
ZOQ8RC86,ACC073,PRD002,AGT007,Won,04-01-2017,05-05-2017,4667,4821,1,Inbound,0.07
SV4SOO2K,ACC036,PRD006,AGT024,Won,04-01-2017,28-03-2017,880,1096,1,Inbound,0.24
ITHR5WLF,ACC054,PRD004,AGT024,Won,04-01-2017,12-03-2017,3676,3393,1,Partner,0.11
279625VN,ACC025,PRD004,AGT001,Lost,05-01-2017,25-03-2017,1.16,0,0,Inbound,0.12
RK52YU8S,ACC073,PRD002,AGT010,Lost,05-01-2017,09-03-2017,7.96,0,0,Outbound,0.15
E8EY51IC,ACC053,PRD006,AGT015,Lost,05-01-2017,26-03-2017,0.73,0,0,Outbound,0.17
HG07LMHI,ACC073,PRD002,AGT006,Won,05-01-2017,19-03-2017,4716,4821,1,Referral,0.1
85XNDIK1,ACC006,PRD001,AGT031,Lost,05-01-2017,30-03-2017,6.55,0,0,Outbound,0.23
2U54WYQ1,ACC032,PRD002,AGT024,Won,05-01-2017,23-03-2017,4211,4821,1,Referral,0.24
VCA1WAB0,ACC025,PRD004,AGT001,Lost,06-01-2017,21-03-2017,0.05,0,0,Inbound,0.24
MXNVX2AM,ACC011,PRD002,AGT010,Lost,06-01-2017,18-03-2017,6.8,0,0,Referral,0.2
1G866GH4,ACC072,PRD003,AGT010,Won,06-01-2017,17-03-2017,56,55,1,Partner,0.17
WDG0B1IR,ACC060,PRD003,AGT008,Lost,06-01-2017,23-03-2017,2.76,0,0,Outbound,0.21
Q5CABPMO,ACC025,PRD003,AGT008,Won,06-01-2017,23-03-2017,44,55,1,Outbound,0.15
HHBA93J5,ACC044,PRD001,AGT031,Won,06-01-2017,27-03-2017,532,550,1,Inbound,0.03
R0W6A9BG,ACC073,PRD001,AGT004,Lost,06-01-2017,10-05-2017,0.13,0,0,Outbound,0.1
P5EGQ0HI,ACC085,PRD001,AGT004,Lost,06-01-2017,20-03-2017,3.19,0,0,Outbound,0.24
L1EJIE5L,ACC043,PRD002,AGT021,Lost,06-01-2017,17-03-2017,2.62,0,0,Inbound,0.09
S3XI6YB3,ACC016,PRD001,AGT003,Lost,06-01-2017,24-03-2017,1.37,0,0,Inbound,0.22
BBC3JB3H,ACC039,PRD001,AGT001,Won,07-01-2017,08-03-2017,622,550,1,Outbound,0.02
7XVLKX8G,ACC009,PRD005,AGT002,Lost,07-01-2017,05-03-2017,9.19,0,0,Outbound,0.09
OX4P78HP,ACC078,PRD006,AGT013,Won,07-01-2017,16-03-2017,1257,1096,1,Outbound,0.03
72LNJRY9,ACC047,PRD006,AGT034,Won,07-01-2017,25-03-2017,1135,1096,1,Inbound,0.05
8C2WG2FB,ACC036,PRD004,AGT033,Lost,07-01-2017,28-03-2017,3.97,0,0,Partner,0.21
L0345WKB,ACC051,PRD002,AGT033,Won,07-01-2017,14-03-2017,4313,4821,1,Referral,0.02
S24L8LVR,ACC015,PRD005,AGT001,Won,08-01-2017,18-03-2017,5210,5482,1,Referral,0.07
JXWXEJXE,ACC059,PRD003,AGT004,Won,08-01-2017,27-03-2017,47,55,1,Partner,0
W2JCRPLX,ACC044,PRD004,AGT027,Won,08-01-2017,22-03-2017,3220,3393,1,Outbound,0.17
EQCD7G7Q,ACC037,PRD001,AGT025,Engaging,08-01-2017,,,313.5,0.57,Inbound,
1M2I2NXQ,ACC020,PRD003,AGT014,Won,08-01-2017,26-03-2017,47,55,1,Outbound,0.16
XYNTWPN1,ACC060,PRD003,AGT012,Engaging,08-01-2017,,,44,0.8,Referral,
54EGR0AD,ACC080,PRD003,AGT012,Won,08-01-2017,25-03-2017,63,55,1,Referral,0.05
VT5Y73GX,ACC003,PRD003,AGT001,Won,09-01-2017,15-03-2017,56,55,1,Outbound,0.18
8O9V7UOZ,ACC060,PRD003,AGT001,Won,09-01-2017,01-03-2017,65,55,1,Inbound,0.2
GIIC5H9X,ACC018,PRD005,AGT022,Won,09-01-2017,19-03-2017,5743,5482,1,Inbound,0.03
9WMU7YHD,ACC049,PRD003,AGT019,Won,09-01-2017,03-03-2017,53,55,1,Outbound,0.12
8BQMFR86,ACC002,PRD005,AGT013,Won,09-01-2017,30-03-2017,4974,5482,1,Referral,0.06
DDCC6ZPK,ACC052,PRD004,AGT020,Won,09-01-2017,25-03-2017,3892,3393,1,Referral,0.04
YMGWLEHY,ACC002,PRD002,AGT015,Won,09-01-2017,21-03-2017,3822,4821,1,Outbound,0.18
FKS9MVF6,ACC038,PRD001,AGT006,Won,09-01-2017,02-03-2017,504,550,1,Event,0.13
HF8ABDF6,ACC077,PRD004,AGT025,Won,09-01-2017,29-03-2017,3145,3393,1,Inbound,0.08
SIRC44NM,ACC024,PRD001,AGT024,Won,09-01-2017,27-03-2017,564,550,1,Inbound,0.21
7S6SHJJG,ACC021,PRD006,AGT033,Won,09-01-2017,14-03-2017,1117,1096,1,Inbound,0.22
ZE84UHHB,ACC038,PRD003,AGT001,Won,10-01-2017,26-03-2017,59,55,1,Inbound,0.12
2R3ZA84D,ACC023,PRD003,AGT010,Won,10-01-2017,28-03-2017,52,55,1,Inbound,0.16
LTTYTAXA,ACC042,PRD002,AGT020,Won,10-01-2017,24-03-2017,4694,4821,1,Inbound,0.09
ZWFPD71J,ACC055,PRD002,AGT032,Won,10-01-2017,06-03-2017,5620,4821,1,Partner,0.1
T5C527Z9,ACC064,PRD006,AGT031,Won,10-01-2017,08-03-2017,1095,1096,1,Inbound,0.15
XC4LTIEO,ACC013,PRD001,AGT004,Lost,10-01-2017,02-05-2017,0.49,0,0,Outbound,0.07
AEBF9M5T,ACC059,PRD001,AGT004,Won,10-01-2017,30-03-2017,489,550,1,Outbound,0.21
MCE5DKD1,ACC004,PRD003,AGT027,Engaging,10-01-2017,,,37.95,0.69,Inbound,
EV46ES18,ACC031,PRD005,AGT027,Won,10-01-2017,16-03-2017,5908,5482,1,Outbound,0.03
ID3IJHUS,ACC077,PRD004,AGT027,Won,10-01-2017,11-03-2017,3820,3393,1,Event,0.1
YBJ72HKE,ACC036,PRD006,AGT034,Lost,10-01-2017,12-03-2017,5.11,0,0,Partner,0.01
5DEO8EDS,ACC058,PRD001,AGT024,Won,10-01-2017,20-03-2017,581,550,1,Inbound,0.1
CJ2ON1LV,ACC050,PRD002,AGT013,Engaging,11-01-2017,,,2506.92,0.52,Referral,
WPXAMXD2,ACC025,PRD005,AGT010,Lost,11-01-2017,10-03-2017,5.55,0,0,Referral,0.13
A4BBDK82,ACC030,PRD001,AGT006,Won,11-01-2017,28-03-2017,585,550,1,Referral,0.13
LMOAYCUK,ACC055,PRD006,AGT032,Engaging,11-01-2017,,,876.8,0.8,Inbound,
4XCJP60W,ACC050,PRD001,AGT032,Won,11-01-2017,06-05-2017,572,550,1,Partner,0.21
CDKX2A19,ACC085,PRD004,AGT004,Won,11-01-2017,12-03-2017,3669,3393,1,Inbound,0.14
344I60EI,ACC031,PRD006,AGT027,Won,11-01-2017,16-03-2017,1091,1096,1,Outbound,0.08
YI30GSB5,ACC057,PRD006,AGT007,Lost,11-01-2017,31-03-2017,2.93,0,0,Outbound,0.24
0IYQX303,ACC018,PRD002,AGT021,Won,11-01-2017,17-03-2017,4905,4821,1,Outbound,0.21
6IMUQYMN,ACC075,PRD001,AGT013,Won,12-01-2017,10-03-2017,540,550,1,Inbound,0.25
N9GAZ6B6,ACC085,PRD003,AGT008,Won,12-01-2017,20-03-2017,49,55,1,Inbound,0.17
8O3IYWSM,ACC029,PRD001,AGT006,Won,12-01-2017,17-05-2017,513,550,1,Referral,0.09
R3OR0J5C,ACC030,PRD003,AGT004,Won,12-01-2017,30-03-2017,54,55,1,Inbound,0.07
0I6U3MQ6,ACC025,PRD001,AGT012,Engaging,12-01-2017,,,434.5,0.79,Inbound,
RXV4UXRE,ACC080,PRD003,AGT012,Won,12-01-2017,23-03-2017,56,55,1,Outbound,0.16
5AKGNKX1,ACC045,PRD003,AGT001,Won,13-01-2017,16-03-2017,58,55,1,Outbound,0.22
KNLMLTJH,ACC073,PRD003,AGT001,Won,13-01-2017,27-03-2017,58,55,1,Inbound,0.08
WRUG19FZ,ACC075,PRD004,AGT026,Engaging,13-01-2017,,,2578.68,0.76,Outbound,
UQQE9ILV,ACC040,PRD002,AGT030,Engaging,13-01-2017,,,2410.5,0.5,Inbound,
G9GH5KV5,ACC050,PRD002,AGT032,Won,13-01-2017,21-03-2017,4453,4821,1,Inbound,0.19
H06UZJH8,ACC055,PRD003,AGT031,Lost,13-01-2017,08-05-2017,8.37,0,0,Event,0.25
K1RXVUG9,ACC050,PRD001,AGT031,Won,13-01-2017,14-03-2017,619,550,1,Outbound,0.19
1QT3STIA,ACC077,PRD005,AGT034,Won,13-01-2017,14-05-2017,5163,5482,1,Partner,0.11
070M5M6X,ACC033,PRD002,AGT034,Won,13-01-2017,25-03-2017,4071,4821,1,Inbound,0.13
DFTR2O9K,ACC018,PRD003,AGT021,Won,13-01-2017,08-05-2017,56,55,1,Referral,0.23
S9MECO24,ACC069,PRD004,AGT012,Lost,13-01-2017,31-03-2017,0.58,0,0,Referral,0.06
EJSFO67U,ACC084,PRD002,AGT020,Won,14-01-2017,29-03-2017,4375,4821,1,Outbound,0.11
VKT0UN11,ACC011,PRD004,AGT030,Engaging,14-01-2017,,,2375.1,0.7,Outbound,
SKTD4GGU,ACC031,PRD001,AGT032,Won,14-01-2017,28-03-2017,610,550,1,Outbound,0.02
JIACLB24,ACC062,PRD001,AGT024,Engaging,14-01-2017,,,363,0.66,Event,
SNAPG5KC,ACC035,PRD004,AGT024,Lost,14-01-2017,05-05-2017,7.74,0,0,Partner,0.03
561707V4,ACC077,PRD002,AGT024,Won,14-01-2017,17-03-2017,4554,4821,1,Event,0.1
J28ZRO9G,ACC044,PRD004,AGT016,Won,14-01-2017,18-05-2017,2880,3393,1,Inbound,0.2
5VYJCJAE,ACC083,PRD005,AGT013,Engaging,15-01-2017,,,3179.56,0.58,Referral,
BTUG5VDL,ACC038,PRD002,AGT013,Engaging,15-01-2017,,,3326.49,0.69,Event,
KZ8Q0AFX,ACC037,PRD006,AGT013,Lost,15-01-2017,02-05-2017,2.3,0,0,Inbound,0.09
CT3HBBI2,ACC049,PRD003,AGT028,Engaging,15-01-2017,,,29.15,0.53,Inbound,
AOOFHH6F,ACC061,PRD003,AGT027,Won,15-01-2017,18-05-2017,60,55,1,Referral,0.05
5U9Y1P87,ACC012,PRD001,AGT034,Won,15-01-2017,21-03-2017,688,550,1,Referral,0.01
J0Y91LUA,ACC032,PRD005,AGT034,Won,15-01-2017,22-03-2017,6142,5482,1,Partner,0.22
YBRZQFEO,ACC033,PRD002,AGT034,Won,15-01-2017,31-03-2017,4939,4821,1,Inbound,0.19
PHR8KB1Y,ACC076,PRD005,AGT009,Won,15-01-2017,15-05-2017,6270,5482,1,Partner,0.06
TBZMXKH4,ACC001,PRD004,AGT016,Won,15-01-2017,29-03-2017,3833,3393,1,Inbound,0.13
WNXZ1FGS,ACC008,PRD006,AGT018,Lost,16-01-2017,28-03-2017,1.89,0,0,Inbound,0.24
S3W6Q07M,ACC001,PRD005,AGT032,Engaging,16-01-2017,,,3508.48,0.64,Partner,
6389JY2H,ACC036,PRD003,AGT005,Won,16-01-2017,02-06-2017,57,55,1,Outbound,0.11
SZ81H1PM,ACC009,PRD003,AGT003,Won,16-01-2017,17-03-2017,47,55,1,Outbound,0.08
M842E8JB,ACC020,PRD003,AGT012,Lost,16-01-2017,13-03-2017,4.85,0,0,Partner,0.13
JRJ7DBW5,ACC056,PRD004,AGT018,Lost,17-01-2017,19-03-2017,2.73,0,0,Outbound,0.11
N9C0OCYY,ACC038,PRD003,AGT008,Won,17-01-2017,04-05-2017,57,55,1,Partner,0.01
0OESOJNN,ACC076,PRD006,AGT030,Engaging,17-01-2017,,,832.96,0.76,Outbound,
R7XZAIWS,ACC028,PRD004,AGT006,Won,17-01-2017,14-03-2017,3257,3393,1,Outbound,0.05
FFO5WOHT,ACC070,PRD001,AGT032,Won,17-01-2017,08-05-2017,511,550,1,Outbound,0.22
XHHJ48MJ,ACC079,PRD001,AGT032,Won,17-01-2017,14-03-2017,607,550,1,Outbound,0.15
YAR5GGA4,ACC010,PRD005,AGT027,Won,17-01-2017,29-03-2017,5120,5482,1,Referral,0.19
NOVPMLOV,ACC036,PRD006,AGT009,Won,17-01-2017,23-03-2017,1343,1096,1,Outbound,0.24
UPHN2I1Q,ACC060,PRD003,AGT009,Won,17-01-2017,14-05-2017,55,55,1,Inbound,0.16
NN9R2Y4W,ACC022,PRD003,AGT024,Won,17-01-2017,30-03-2017,49,55,1,Partner,0.25
977FJ9QQ,ACC071,PRD001,AGT022,Lost,18-01-2017,29-03-2017,6.57,0,0,Outbound,0.08
A6Y1V5Z0,ACC084,PRD002,AGT015,Won,18-01-2017,04-06-2017,4426,4821,1,Event,0.1
NU8LWEWU,ACC034,PRD005,AGT030,Won,18-01-2017,03-05-2017,5264,5482,1,Referral,0.12
PFHS80CR,ACC013,PRD002,AGT006,Lost,18-01-2017,20-05-2017,0.72,0,0,Inbound,0.22
904203D6,ACC019,PRD003,AGT005,Won,18-01-2017,29-03-2017,59,55,1,Referral,0.07
Z0TSV030,ACC053,PRD001,AGT015,Won,19-01-2017,30-03-2017,617,550,1,Outbound,0.19
8C4QM1X6,ACC011,PRD001,AGT008,Won,19-01-2017,04-06-2017,565,550,1,Inbound,0.13
NOPI41RP,ACC065,PRD001,AGT030,Won,19-01-2017,01-03-2017,511,550,1,Partner,0.04
2536CW3V,ACC058,PRD006,AGT032,Lost,19-01-2017,08-05-2017,9.18,0,0,Referral,0.14
AC5YXLIR,ACC022,PRD003,AGT031,Won,19-01-2017,30-03-2017,60,55,1,Outbound,0.23
HSGJKH6U,ACC054,PRD004,AGT031,Won,19-01-2017,29-03-2017,3407,3393,1,Partner,0.21
4TZF9N1D,ACC077,PRD004,AGT031,Won,19-01-2017,28-03-2017,3273,3393,1,Partner,0.15
HNKZ2IC6,ACC079,PRD006,AGT027,Lost,19-01-2017,26-03-2017,7.75,0,0,Inbound,0.09
BB6TCH8B,ACC070,PRD003,AGT027,Lost,19-01-2017,05-05-2017,1.74,0,0,Outbound,0.02
IMTPZV7J,ACC030,PRD004,AGT005,Won,19-01-2017,01-05-2017,3363,3393,1,Inbound,0.12
6NXY7144,ACC077,PRD001,AGT024,Won,19-01-2017,31-03-2017,365,550,1,Inbound,0.09
KBKHKULU,ACC047,PRD005,AGT033,Won,19-01-2017,18-03-2017,4869,5482,1,Referral,0.06
INMJIFTF,ACC052,PRD001,AGT013,Won,20-01-2017,06-06-2017,599,550,1,Partner,0.23
FUVQ5UKB,ACC044,PRD004,AGT018,Won,20-01-2017,20-05-2017,3194,3393,1,Partner,0.21
O462ARMZ,ACC012,PRD005,AGT015,Won,20-01-2017,05-06-2017,5429,5482,1,Outbound,0.16
6DCKCXDC,ACC036,PRD002,AGT006,Won,20-01-2017,05-05-2017,5008,4821,1,Partner,0.03
QVF0JRM5,ACC016,PRD004,AGT006,Won,20-01-2017,28-03-2017,3459,3393,1,Inbound,0.04
7QGG2LO3,ACC077,PRD002,AGT031,Lost,20-01-2017,25-05-2017,3.54,0,0,Partner,0.03
Y6HNPIIT,ACC036,PRD002,AGT031,Won,20-01-2017,07-03-2017,4559,4821,1,Inbound,0.15
IBKRO1AN,ACC046,PRD002,AGT031,Won,20-01-2017,28-03-2017,4221,4821,1,Outbound,0.03
3TDWLPMV,ACC076,PRD004,AGT004,Lost,20-01-2017,11-03-2017,9.59,0,0,Partner,0.21
JN1ZFD18,ACC016,PRD003,AGT004,Won,20-01-2017,06-03-2017,56,55,1,Inbound,0.25
ZE7ILYKB,ACC050,PRD002,AGT027,Won,20-01-2017,03-05-2017,5508,4821,1,Inbound,0.09
SRFVQ0HG,ACC011,PRD006,AGT005,Lost,20-01-2017,24-03-2017,5.35,0,0,Referral,0.11
